"","Industry","Date","Group","Count","Percent_rate_of_change"
"5616","Retail trade",2016-09-01,"notWomen",7859.3,0.0878712240843517
"5617","Retail trade",2016-10-01,"notWomen",7868.5,0.117058771137399
"5618","Retail trade",2016-11-01,"notWomen",7846.8,-0.275783186121876
"5619","Retail trade",2016-12-01,"notWomen",7877.2,0.387419075291834
"5620","Retail trade",2017-01-01,"notWomen",7927.2,0.634743309805503
"5621","Retail trade",2017-02-01,"notWomen",7909.4,-0.224543344434355
"5622","Retail trade",2017-03-01,"notWomen",7912.5,0.0391938705843726
"5623","Retail trade",2017-04-01,"notWomen",7917.5,0.0631911532385351
"5624","Retail trade",2017-05-01,"notWomen",7913.1,-0.0555730975686724
"5625","Retail trade",2017-06-01,"notWomen",7928.5,0.194613994515419
"5626","Retail trade",2017-07-01,"notWomen",7941,0.157659078009712
"5627","Retail trade",2017-08-01,"notWomen",7946.1,0.064223649414436
"5628","Retail trade",2017-09-01,"notWomen",7940.4,-0.071733303129835
"5629","Retail trade",2017-10-01,"notWomen",7947.6,0.0906755327187639
"5630","Retail trade",2017-11-01,"notWomen",7927,-0.259197745231281
"5631","Retail trade",2017-12-01,"notWomen",7948.7,0.273747950044162
"5632","Retail trade",2018-01-01,"notWomen",7933.2,-0.195000440323575
"5633","Retail trade",2018-02-01,"notWomen",7928.4,-0.0605052185750929
"5634","Retail trade",2018-03-01,"notWomen",7953.3,0.314060844558797
"5635","Retail trade",2018-04-01,"notWomen",7946.3,-0.0880137804433494
"5636","Retail trade",2018-05-01,"notWomen",7954.5,0.103192680870351
"5637","Retail trade",2018-06-01,"notWomen",7934.8,-0.247658558048889
"5638","Retail trade",2018-07-01,"notWomen",7930.7,-0.0516711196249593
"5639","Retail trade",2018-08-01,"notWomen",7927.5,-0.0403495277844189
"5640","Retail trade",2018-09-01,"notWomen",7909,-0.233364869126481
"5641","Retail trade",2018-10-01,"notWomen",7912.7,0.0467821469212267
"5642","Retail trade",2018-11-01,"notWomen",7866.7,-0.581343915477638
"5643","Retail trade",2018-12-01,"notWomen",7914.2,0.603811000800832
"5644","Retail trade",2019-01-01,"notWomen",7891.6,-0.28556265952337
"5645","Retail trade",2019-02-01,"notWomen",7877.3,-0.181205332252006
"5646","Retail trade",2019-03-01,"notWomen",7878.5,0.0152336460462318
"5647","Retail trade",2019-04-01,"notWomen",7871.3,-0.0913879545598989
"5648","Retail trade",2019-05-01,"notWomen",7863.2,-0.10290549210422
"5649","Retail trade",2019-06-01,"notWomen",7865.3,0.0267066843015497
"5650","Retail trade",2019-07-01,"notWomen",7867.4,0.026699553736035
"5651","Retail trade",2019-08-01,"notWomen",7855.6,-0.149986018252527
"5652","Retail trade",2019-09-01,"notWomen",7858.4,0.0356433626966657
"5653","Retail trade",2019-10-01,"notWomen",7876.1,0.225236689402421
"5654","Retail trade",2019-11-01,"notWomen",7846.5,-0.375820520308268
"5655","Retail trade",2019-12-01,"notWomen",7885.8,0.500860256165171
"5656","Retail trade",2020-01-01,"notWomen",7879.4,-0.0811585381318273
"5657","Retail trade",2020-02-01,"notWomen",7872.9,-0.082493590882566
"5658","Retail trade",2020-03-01,"notWomen",7817,-0.710030611337622
"5659","Retail trade",2020-04-01,"notWomen",6920.9,-11.4634770372266
"5660","Retail trade",2020-05-01,"notWomen",7150.5,3.31748760999293
"5661","Retail trade",2020-06-01,"notWomen",7500.9,4.90035661841829
"5662","Retail trade",2020-07-01,"notWomen",7597.5,1.28784545854498
"5663","Retail trade",2020-08-01,"notWomen",7715.6,1.55445870352089
"5664","Retail trade",2020-09-01,"notWomen",7710,-0.0725802270724294
"5665","Retail trade",2020-10-01,"notWomen",7797,1.1284046692607
"5666","Retail trade",2020-11-01,"notWomen",7764.5,-0.416826984737696
"5667","Retail trade",2020-12-01,"notWomen",7806.9,0.546075085324216
"5668","Retail trade",2021-01-01,"notWomen",7810.1,0.0409893811884335
"5669","Retail trade",2021-02-01,"notWomen",7819.6,0.121637366999154
"5670","Retail trade",2021-03-01,"notWomen",7843.8,0.309478745715891
"5671","Retail trade",2021-04-01,"notWomen",7833.5,-0.131313903975116
"5672","Retail trade",2021-05-01,"notWomen",7880.9,0.605093508648748
"5673","Retail trade",2021-06-01,"notWomen",7931.6,0.643327538732884
"5674","Retail trade",2021-07-01,"notWomen",7919.5,-0.152554339603615
"5675","Retail trade",2021-08-01,"notWomen",7921.9,0.0303049434939143
"5676","Retail trade",2021-09-01,"notWomen",7938,0.203234072634095
"5677","Retail trade",2011-01-01,"Women",7215.8,NA
"5678","Retail trade",2011-02-01,"Women",7229.8,0.194018681227307
"5679","Retail trade",2011-03-01,"Women",7240.4,0.146615397383046
"5680","Retail trade",2011-04-01,"Women",7284.5,0.609082371139721
"5681","Retail trade",2011-05-01,"Women",7268.3,-0.222390006177498
"5682","Retail trade",2011-06-01,"Women",7280.8,0.171979692637893
"5683","Retail trade",2011-07-01,"Women",7293.8,0.178551807493682
"5684","Retail trade",2011-08-01,"Women",7303.1,0.127505552661167
"5685","Retail trade",2011-09-01,"Women",7306.2,0.0424477276772803
"5686","Retail trade",2011-10-01,"Women",7304.6,-0.0218992088910713
"5687","Retail trade",2011-11-01,"Women",7321.8,0.235468061221693
"5688","Retail trade",2011-12-01,"Women",7325,0.043705099838835
"5689","Retail trade",2012-01-01,"Women",7362.4,0.510580204778152
"5690","Retail trade",2012-02-01,"Women",7353.9,-0.115451483211996
"5691","Retail trade",2012-03-01,"Women",7350.8,-0.0421545030527945
"5692","Retail trade",2012-04-01,"Women",7354.1,0.0448930728628201
"5693","Retail trade",2012-05-01,"Women",7370.2,0.218925497341612
"5694","Retail trade",2012-06-01,"Women",7373.9,0.0502021654771895
"5695","Retail trade",2012-07-01,"Women",7385,0.150530926646691
"5696","Retail trade",2012-08-01,"Women",7392.1,0.0961408259986508
"5697","Retail trade",2012-09-01,"Women",7406.5,0.194802559489179
"5698","Retail trade",2012-10-01,"Women",7430.2,0.319989198676835
"5699","Retail trade",2012-11-01,"Women",7458.2,0.376840461898738
"5700","Retail trade",2012-12-01,"Women",7454.3,-0.0522914376122876
"5701","Retail trade",2013-01-01,"Women",7458.2,0.0523187958627857
"5702","Retail trade",2013-02-01,"Women",7465.3,0.0951972325762297
"5703","Retail trade",2013-03-01,"Women",7483.9,0.249152746708096
"5704","Retail trade",2013-04-01,"Women",7511.3,0.366119269364911
"5705","Retail trade",2013-05-01,"Women",7527.1,0.210349739725483
"5706","Retail trade",2013-06-01,"Women",7556,0.383946008422894
"5707","Retail trade",2013-07-01,"Women",7582.1,0.345420857596617
"5708","Retail trade",2013-08-01,"Women",7610.7,0.377204204639868
"5709","Retail trade",2013-09-01,"Women",7631.9,0.278555192032268
"5710","Retail trade",2013-10-01,"Women",7657,0.328882715968505
"5711","Retail trade",2013-11-01,"Women",7685.3,0.369596447694922
"5712","Retail trade",2013-12-01,"Women",7718.6,0.433294731500399
"5713","Retail trade",2014-01-01,"Women",7682,-0.474179255305371
"5714","Retail trade",2014-02-01,"Women",7673.8,-0.106743035667792
"5715","Retail trade",2014-03-01,"Women",7677.3,0.0456097370272877
"5716","Retail trade",2014-04-01,"Women",7702.6,0.329542938272572
"5717","Retail trade",2014-05-01,"Women",7705.1,0.0324565731051853
"5718","Retail trade",2014-06-01,"Women",7714.6,0.123294960480721
"5719","Retail trade",2014-07-01,"Women",7728.3,0.177585357633576
"5720","Retail trade",2014-08-01,"Women",7733.3,0.0646972814202347
"5721","Retail trade",2014-09-01,"Women",7761.4,0.363363635188076
"5722","Retail trade",2014-10-01,"Women",7783.7,0.287319298064784
"5723","Retail trade",2014-11-01,"Women",7806.7,0.295489291725015
"5724","Retail trade",2014-12-01,"Women",7834.9,0.36122817579771
"5725","Retail trade",2015-01-01,"Women",7814,-0.266755159606372
"5726","Retail trade",2015-02-01,"Women",7834.1,0.257230611722554
"5727","Retail trade",2015-03-01,"Women",7844.4,0.13147649378996
"5728","Retail trade",2015-04-01,"Women",7827.8,-0.21161592983529
"5729","Retail trade",2015-05-01,"Women",7852,0.309154551725898
"5730","Retail trade",2015-06-01,"Women",7870.1,0.230514518593993
"5731","Retail trade",2015-07-01,"Women",7870.5,0.00508252754094149
"5732","Retail trade",2015-08-01,"Women",7869.1,-0.0177879423162396
"5733","Retail trade",2015-09-01,"Women",7872.2,0.0393945940450554
"5734","Retail trade",2015-10-01,"Women",7895,0.289626787937301
"5735","Retail trade",2015-11-01,"Women",7905.6,0.134262191260296
"5736","Retail trade",2015-12-01,"Women",7912,0.0809552722120982
"5737","Retail trade",2016-01-01,"Women",7935.9,0.302072800808893
"5738","Retail trade",2016-02-01,"Women",7955.2,0.243198629014985
"5739","Retail trade",2016-03-01,"Women",7977.2,0.276548672566372
"5740","Retail trade",2016-04-01,"Women",7974.9,-0.0288321716893168
"5741","Retail trade",2016-05-01,"Women",7973,-0.0238247501536024
"5742","Retail trade",2016-06-01,"Women",8001.9,0.36247334754797
"5743","Retail trade",2016-07-01,"Women",8016.2,0.178707556955225
"5744","Retail trade",2016-08-01,"Women",8024.9,0.108530226291757
"5745","Retail trade",2016-09-01,"Women",8024,-0.0112150930229615
"5746","Retail trade",2016-10-01,"Women",8022.2,-0.0224327018943193
"5747","Retail trade",2016-11-01,"Women",8010.4,-0.14709182019895
"5748","Retail trade",2016-12-01,"Women",8005.5,-0.0611704783781039
"5749","Retail trade",2017-01-01,"Women",7992.8,-0.158640934357627
"5750","Retail trade",2017-02-01,"Women",7968.5,-0.304023621259136
"5751","Retail trade",2017-03-01,"Women",7949.5,-0.238438852983623
"5752","Retail trade",2017-04-01,"Women",7936.8,-0.159758475375808
"5753","Retail trade",2017-05-01,"Women",7916.7,-0.253250680374967
"5754","Retail trade",2017-06-01,"Women",7906.8,-0.125052105043764
"5755","Retail trade",2017-07-01,"Women",7889.3,-0.221328476754186
"5756","Retail trade",2017-08-01,"Women",7876.7,-0.159709986944347
"5757","Retail trade",2017-09-01,"Women",7874.4,-0.0292000457044217
"5758","Retail trade",2017-10-01,"Women",7869.1,-0.0673067154322777
"5759","Retail trade",2017-11-01,"Women",7885.3,0.205868523719356
"5760","Retail trade",2017-12-01,"Women",7857.3,-0.355091118917479
"5761","Retail trade",2018-01-01,"Women",7850.3,-0.0890891273083629
"5762","Retail trade",2018-02-01,"Women",7889.7,0.501891647452959
"5763","Retail trade",2018-03-01,"Women",7878.8,-0.138154809435082
"5764","Retail trade",2018-04-01,"Women",7885,0.0786921866274029
"5765","Retail trade",2018-05-01,"Women",7887.4,0.0304375396322084
"5766","Retail trade",2018-06-01,"Women",7868.4,-0.240890534269848
"5767","Retail trade",2018-07-01,"Women",7862.2,-0.0787961974480176
"5768","Retail trade",2018-08-01,"Women",7856.2,-0.0763145175650581
"5769","Retail trade",2018-09-01,"Women",7832.8,-0.297853924289092
"5770","Retail trade",2018-10-01,"Women",7798.6,-0.436625472372585
"5771","Retail trade",2018-11-01,"Women",7856.3,0.739876388069651
"5772","Retail trade",2018-12-01,"Women",7791.1,-0.829907208227789
"5773","Retail trade",2019-01-01,"Women",7801.9,0.138619707101684
"5774","Retail trade",2019-02-01,"Women",7786.4,-0.198669554852023
"5775","Retail trade",2019-03-01,"Women",7762.7,-0.304376862221307
"5776","Retail trade",2019-04-01,"Women",7752,-0.137838638618004
"5777","Retail trade",2019-05-01,"Women",7745.2,-0.0877192982456164
"5778","Retail trade",2019-06-01,"Women",7733.1,-0.156225791457928
"5779","Retail trade",2019-07-01,"Women",7728,-0.0659502657407814
"5780","Retail trade",2019-08-01,"Women",7720.5,-0.0970496894409938
"5781","Retail trade",2019-09-01,"Women",7726.1,0.0725341622951928
"5782","Retail trade",2019-10-01,"Women",7732.3,0.0802474728517599
"5783","Retail trade",2019-11-01,"Women",7729.5,-0.036211735188756
"5784","Retail trade",2019-12-01,"Women",7733.3,0.0491623002781575
"5785","Retail trade",2020-01-01,"Women",7725.8,-0.0969831766516235
"5786","Retail trade",2020-02-01,"Women",7736.9,0.143674441481781
"5787","Retail trade",2020-03-01,"Women",7666.6,-0.908632656490316
"5788","Retail trade",2020-04-01,"Women",6314.4,-17.6375446743015
"5789","Retail trade",2020-05-01,"Women",6493.6,2.83795768402383
"5790","Retail trade",2020-06-01,"Women",7001.9,7.82770728101514
"5791","Retail trade",2020-07-01,"Women",7145.4,2.0494437224182
"5792","Retail trade",2020-08-01,"Women",7280.2,1.88652839589107
"5793","Retail trade",2020-09-01,"Women",7315.3,0.482129611823856
"5794","Retail trade",2020-10-01,"Women",7334.8,0.266564597487458
"5795","Retail trade",2020-11-01,"Women",7365.2,0.414462562033043
"5796","Retail trade",2020-12-01,"Women",7352.9,-0.167001574974205
"5797","Retail trade",2021-01-01,"Women",7368.2,0.208081165254528
"5798","Retail trade",2021-02-01,"Women",7373.1,0.0665019950598592
"5799","Retail trade",2021-03-01,"Women",7390.8,0.240061846441793
"5800","Retail trade",2021-04-01,"Women",7379.1,-0.158304919629808
"5801","Retail trade",2021-05-01,"Women",7391.6,0.169397351980594
"5802","Retail trade",2021-06-01,"Women",7429.8,0.51680285729747
"5803","Retail trade",2021-07-01,"Women",7435.8,0.0807558749899055
"5804","Retail trade",2021-08-01,"Women",7429.6,-0.083380402915622
"5805","Retail trade",2021-09-01,"Women",7469.6,0.538386992570259
"5806","Service-providing",2011-01-01,"All",113057,NA
"5807","Service-providing",2011-02-01,"All",113209,0.134445456716524
"5808","Service-providing",2011-03-01,"All",113382,0.152814705544612
"5809","Service-providing",2011-04-01,"All",113645,0.23195921751248
"5810","Service-providing",2011-05-01,"All",113696,0.0448765893792072
"5811","Service-providing",2011-06-01,"All",113894,0.174148606811146
"5812","Service-providing",2011-07-01,"All",113905,0.00965810314854163
"5813","Service-providing",2011-08-01,"All",114005,0.0877924586278039
"5814","Service-providing",2011-09-01,"All",114191,0.163150739002675
"5815","Service-providing",2011-10-01,"All",114374,0.160257813663073
"5816","Service-providing",2011-11-01,"All",114507,0.116285169706402
"5817","Service-providing",2011-12-01,"All",114652,0.126629813024531
"5818","Service-providing",2012-01-01,"All",114946,0.256428147786345
"5819","Service-providing",2012-02-01,"All",115178,0.201833904616081
"5820","Service-providing",2012-03-01,"All",115380,0.175380715067114
"5821","Service-providing",2012-04-01,"All",115450,0.0606690934304039
"5822","Service-providing",2012-05-01,"All",115548,0.0848852317020355
"5823","Service-providing",2012-06-01,"All",115596,0.0415411776923876
"5824","Service-providing",2012-07-01,"All",115712,0.100349493062044
"5825","Service-providing",2012-08-01,"All",115872,0.138274336283186
"5826","Service-providing",2012-09-01,"All",116057,0.159658933996134
"5827","Service-providing",2012-10-01,"All",116205,0.12752354446522
"5828","Service-providing",2012-11-01,"All",116356,0.129942773546749
"5829","Service-providing",2012-12-01,"All",116540,0.158135377634157
"5830","Service-providing",2013-01-01,"All",116683,0.122704650763686
"5831","Service-providing",2013-02-01,"All",116903,0.188545032266911
"5832","Service-providing",2013-03-01,"All",117020,0.100082974773958
"5833","Service-providing",2013-04-01,"All",117218,0.169201845838318
"5834","Service-providing",2013-05-01,"All",117402,0.156972478629562
"5835","Service-providing",2013-06-01,"All",117550,0.126062588371578
"5836","Service-providing",2013-07-01,"All",117681,0.11144193960017
"5837","Service-providing",2013-08-01,"All",117872,0.162303175533858
"5838","Service-providing",2013-09-01,"All",118005,0.112834260893172
"5839","Service-providing",2013-10-01,"All",118183,0.150841066056523
"5840","Service-providing",2013-11-01,"All",118393,0.177690530787
"5841","Service-providing",2013-12-01,"All",118492,0.0836198086035492
"5842","Service-providing",2014-01-01,"All",118611,0.100428720926307
"5843","Service-providing",2014-02-01,"All",118726,0.0969555943377933
"5844","Service-providing",2014-03-01,"All",118931,0.172666475750889
"5845","Service-providing",2014-04-01,"All",119189,0.216932507083939
"5846","Service-providing",2014-05-01,"All",119369,0.151020647878579
"5847","Service-providing",2014-06-01,"All",119642,0.228702594475953
"5848","Service-providing",2014-07-01,"All",119805,0.136239782016349
"5849","Service-providing",2014-08-01,"All",119941,0.11351779975794
"5850","Service-providing",2014-09-01,"All",120195,0.211770787303758
"5851","Service-providing",2014-10-01,"All",120399,0.169724198177961
"5852","Service-providing",2014-11-01,"All",120653,0.210965207352221
"5853","Service-providing",2014-12-01,"All",120896,0.201404026422882
"5854","Service-providing",2015-01-01,"All",121068,0.142271042879831
"5855","Service-providing",2015-02-01,"All",121302,0.193279809693726
"5856","Service-providing",2015-03-01,"All",121405,0.0849120377240276
"5857","Service-providing",2015-04-01,"All",121641,0.194390675837074
"5858","Service-providing",2015-05-01,"All",121945,0.249915735648342
"5859","Service-providing",2015-06-01,"All",122108,0.133666817007667
"5860","Service-providing",2015-07-01,"All",122375,0.21865889212828
"5861","Service-providing",2015-08-01,"All",122497,0.0996935648621042
"5862","Service-providing",2015-09-01,"All",122640,0.116737552756394
"5863","Service-providing",2015-10-01,"All",122907,0.217710371819961
"5864","Service-providing",2015-11-01,"All",123113,0.167606401588193
"5865","Service-providing",2015-12-01,"All",123359,0.199816428809305
"5866","Service-providing",2016-01-01,"All",123459,0.0810642109615026
"5867","Service-providing",2016-02-01,"All",123701,0.196016491304806
"5868","Service-providing",2016-03-01,"All",123943,0.195633018326448
"5869","Service-providing",2016-04-01,"All",124119,0.142000758413142
"5870","Service-providing",2016-05-01,"All",124205,0.0692883442502759
"5871","Service-providing",2016-06-01,"All",124443,0.191618694899561
"5872","Service-providing",2016-07-01,"All",124763,0.257145841871379
"5873","Service-providing",2016-08-01,"All",124933,0.136258345823682
"5874","Service-providing",2016-09-01,"All",125193,0.208111547789615
"5875","Service-providing",2016-10-01,"All",125283,0.0718890033787832
"5876","Service-providing",2016-11-01,"All",125389,0.0846084464771757
"5877","Service-providing",2016-12-01,"All",125593,0.162693697214269
"5878","Service-providing",2017-01-01,"All",125757,0.130580525984728
"5879","Service-providing",2017-02-01,"All",125871,0.0906510174383931
"5880","Service-providing",2017-03-01,"All",125975,0.0826242740583613
"5881","Service-providing",2017-04-01,"All",126164,0.150029767811074
"5882","Service-providing",2017-05-01,"All",126290,0.0998700104625725
"5883","Service-providing",2017-06-01,"All",126457,0.132235331380157
"5884","Service-providing",2017-07-01,"All",126678,0.174762962904386
"5885","Service-providing",2017-08-01,"All",126791,0.0892025450354442
"5886","Service-providing",2017-09-01,"All",126808,0.0134078917273308
"5887","Service-providing",2017-10-01,"All",127008,0.157718755914453
"5888","Service-providing",2017-11-01,"All",127137,0.101568405139834
"5889","Service-providing",2017-12-01,"All",127254,0.0920267113428821
"5890","Service-providing",2018-01-01,"All",127306,0.0408631555786066
"5891","Service-providing",2018-02-01,"All",127560,0.199519268534083
"5892","Service-providing",2018-03-01,"All",127717,0.123079335214801
"5893","Service-providing",2018-04-01,"All",127816,0.0775151311101889
"5894","Service-providing",2018-05-01,"All",128023,0.161951555360831
"5895","Service-providing",2018-06-01,"All",128186,0.127320872030807
"5896","Service-providing",2018-07-01,"All",128290,0.0811321049100526
"5897","Service-providing",2018-08-01,"All",128471,0.141086600670356
"5898","Service-providing",2018-09-01,"All",128530,0.0459247612301609
"5899","Service-providing",2018-10-01,"All",128691,0.125262584610597
"5900","Service-providing",2018-11-01,"All",128767,0.0590561888554755
"5901","Service-providing",2018-12-01,"All",128948,0.140563964369753
"5902","Service-providing",2019-01-01,"All",129125,0.137264633805875
"5903","Service-providing",2019-02-01,"All",129109,-0.0123910939012585
"5904","Service-providing",2019-03-01,"All",129258,0.115406362066161
"5905","Service-providing",2019-04-01,"All",129449,0.147766482538798
"5906","Service-providing",2019-05-01,"All",129512,0.0486678151241029
"5907","Service-providing",2019-06-01,"All",129665,0.118135771202668
"5908","Service-providing",2019-07-01,"All",129863,0.152701191532025
"5909","Service-providing",2019-08-01,"All",130063,0.154008455064183
"5910","Service-providing",2019-09-01,"All",130273,0.161460215434059
"5911","Service-providing",2019-10-01,"All",130492,0.168108510589301
"5912","Service-providing",2019-11-01,"All",130687,0.149434448088772
"5913","Service-providing",2019-12-01,"All",130859,0.131612172595591
"5914","Service-providing",2020-01-01,"All",131138,0.213206581129307
"5915","Service-providing",2020-02-01,"All",131386,0.189113758025896
"5916","Service-providing",2020-03-01,"All",129891,-1.13786857047174
"5917","Service-providing",2020-04-01,"All",111590,-14.0895058164153
"5918","Service-providing",2020-05-01,"All",113732,1.91952683932252
"5919","Service-providing",2020-06-01,"All",118073,3.81686772412338
"5920","Service-providing",2020-07-01,"All",119739,1.41099150525522
"5921","Service-providing",2020-08-01,"All",121269,1.27777916969408
"5922","Service-providing",2020-09-01,"All",121894,0.515383156453834
"5923","Service-providing",2020-10-01,"All",122467,0.470080561799596
"5924","Service-providing",2020-11-01,"All",122663,0.160043113655107
"5925","Service-providing",2020-12-01,"All",122275,-0.316313802858238
"5926","Service-providing",2021-01-01,"All",122515,0.196278879574729
"5927","Service-providing",2021-02-01,"All",123071,0.453821980981921
"5928","Service-providing",2021-03-01,"All",123697,0.508649478756165
"5929","Service-providing",2021-04-01,"All",124007,0.250612383485452
"5930","Service-providing",2021-05-01,"All",124605,0.482230841807317
"5931","Service-providing",2021-06-01,"All",125525,0.73833313269933
"5932","Service-providing",2021-07-01,"All",126542,0.810197171878112
"5933","Service-providing",2021-08-01,"All",126871,0.259992729686586
"5934","Service-providing",2021-09-01,"All",127013,0.111924710926847
"5935","Service-providing",2011-01-01,"notWomen",52002,NA
"5936","Service-providing",2011-02-01,"notWomen",52114,0.215376331679551
"5937","Service-providing",2011-03-01,"notWomen",52208,0.180373795908969
"5938","Service-providing",2011-04-01,"notWomen",52316,0.206864848299111
"5939","Service-providing",2011-05-01,"notWomen",52383,0.128067895099014
"5940","Service-providing",2011-06-01,"notWomen",52508,0.238627035488613
"5941","Service-providing",2011-07-01,"notWomen",52496,-0.0228536603946065
"5942","Service-providing",2011-08-01,"notWomen",52571,0.142868028040232
"5943","Service-providing",2011-09-01,"notWomen",52685,0.216849593882559
"5944","Service-providing",2011-10-01,"notWomen",52773,0.16703046407896
"5945","Service-providing",2011-11-01,"notWomen",52841,0.128853769920224
"5946","Service-providing",2011-12-01,"notWomen",52923,0.15518252871823
"5947","Service-providing",2012-01-01,"notWomen",53055,0.249418967178731
"5948","Service-providing",2012-02-01,"notWomen",53179,0.233719724813872
"5949","Service-providing",2012-03-01,"notWomen",53304,0.235055190958837
"5950","Service-providing",2012-04-01,"notWomen",53349,0.0844214317874831
"5951","Service-providing",2012-05-01,"notWomen",53343,-0.0112466962829669
"5952","Service-providing",2012-06-01,"notWomen",53378,0.0656131076242431
"5953","Service-providing",2012-07-01,"notWomen",53419,0.0768106710629848
"5954","Service-providing",2012-08-01,"notWomen",53518,0.18532731799547
"5955","Service-providing",2012-09-01,"notWomen",53621,0.192458612055757
"5956","Service-providing",2012-10-01,"notWomen",53692,0.132410809197889
"5957","Service-providing",2012-11-01,"notWomen",53754,0.115473441108545
"5958","Service-providing",2012-12-01,"notWomen",53849,0.176731033969565
"5959","Service-providing",2013-01-01,"notWomen",53912,0.116993816041152
"5960","Service-providing",2013-02-01,"notWomen",54052,0.259682445466686
"5961","Service-providing",2013-03-01,"notWomen",54059,0.0129504921187005
"5962","Service-providing",2013-04-01,"notWomen",54136,0.142436967017518
"5963","Service-providing",2013-05-01,"notWomen",54252,0.21427515885917
"5964","Service-providing",2013-06-01,"notWomen",54332,0.1474600014746
"5965","Service-providing",2013-07-01,"notWomen",54350,0.0331296473533093
"5966","Service-providing",2013-08-01,"notWomen",54402,0.0956761729530819
"5967","Service-providing",2013-09-01,"notWomen",54446,0.0808793794345796
"5968","Service-providing",2013-10-01,"notWomen",54553,0.196524997244977
"5969","Service-providing",2013-11-01,"notWomen",54629,0.139314061554818
"5970","Service-providing",2013-12-01,"notWomen",54680,0.0933570081824672
"5971","Service-providing",2014-01-01,"notWomen",54789,0.199341623994148
"5972","Service-providing",2014-02-01,"notWomen",54850,0.111336217123875
"5973","Service-providing",2014-03-01,"notWomen",54954,0.189608021877849
"5974","Service-providing",2014-04-01,"notWomen",55065,0.201987116497434
"5975","Service-providing",2014-05-01,"notWomen",55168,0.187051666212658
"5976","Service-providing",2014-06-01,"notWomen",55349,0.328088747099768
"5977","Service-providing",2014-07-01,"notWomen",55440,0.164411281143291
"5978","Service-providing",2014-08-01,"notWomen",55507,0.120851370851371
"5979","Service-providing",2014-09-01,"notWomen",55597,0.162141711856162
"5980","Service-providing",2014-10-01,"notWomen",55683,0.154684605284458
"5981","Service-providing",2014-11-01,"notWomen",55809,0.226280911588815
"5982","Service-providing",2014-12-01,"notWomen",55908,0.177390743428479
"5983","Service-providing",2015-01-01,"notWomen",56000,0.164556056378336
"5984","Service-providing",2015-02-01,"notWomen",56095,0.169642857142857
"5985","Service-providing",2015-03-01,"notWomen",56146,0.0909171940458151
"5986","Service-providing",2015-04-01,"notWomen",56271,0.222633847469098
"5987","Service-providing",2015-05-01,"notWomen",56403,0.23457909047289
"5988","Service-providing",2015-06-01,"notWomen",56449,0.0815559456057302
"5989","Service-providing",2015-07-01,"notWomen",56629,0.318871902070896
"5990","Service-providing",2015-08-01,"notWomen",56680,0.0900598633209133
"5991","Service-providing",2015-09-01,"notWomen",56708,0.0494001411432604
"5992","Service-providing",2015-10-01,"notWomen",56823,0.20279325668336
"5993","Service-providing",2015-11-01,"notWomen",56897,0.130228956584482
"5994","Service-providing",2015-12-01,"notWomen",57007,0.193331810113011
"5995","Service-providing",2016-01-01,"notWomen",56991,-0.0280667286473591
"5996","Service-providing",2016-02-01,"notWomen",57080,0.156165008510116
"5997","Service-providing",2016-03-01,"notWomen",57157,0.13489838822705
"5998","Service-providing",2016-04-01,"notWomen",57249,0.160960162359816
"5999","Service-providing",2016-05-01,"notWomen",57231,-0.0314415972331394
"6000","Service-providing",2016-06-01,"notWomen",57339,0.188708916496304
"6001","Service-providing",2016-07-01,"notWomen",57416,0.134289052826174
"6002","Service-providing",2016-08-01,"notWomen",57477,0.106242162463425
"6003","Service-providing",2016-09-01,"notWomen",57594,0.203559684743463
"6004","Service-providing",2016-10-01,"notWomen",57645,0.0885508907177831
"6005","Service-providing",2016-11-01,"notWomen",57692,0.081533524156475
"6006","Service-providing",2016-12-01,"notWomen",57809,0.202801081605769
"6007","Service-providing",2017-01-01,"notWomen",57928,0.205850300126278
"6008","Service-providing",2017-02-01,"notWomen",57957,0.0500621461124154
"6009","Service-providing",2017-03-01,"notWomen",58022,0.112152112773263
"6010","Service-providing",2017-04-01,"notWomen",58146,0.213712040260591
"6011","Service-providing",2017-05-01,"notWomen",58225,0.135864891824029
"6012","Service-providing",2017-06-01,"notWomen",58324,0.170030055817948
"6013","Service-providing",2017-07-01,"notWomen",58406,0.140593923599204
"6014","Service-providing",2017-08-01,"notWomen",58452,0.0787590316063418
"6015","Service-providing",2017-09-01,"notWomen",58441,-0.01881885991925
"6016","Service-providing",2017-10-01,"notWomen",58551,0.18822402080731
"6017","Service-providing",2017-11-01,"notWomen",58543,-0.0136633020785298
"6018","Service-providing",2017-12-01,"notWomen",58600,0.0973643304921169
"6019","Service-providing",2018-01-01,"notWomen",58578,-0.037542662116041
"6020","Service-providing",2018-02-01,"notWomen",58647,0.117791662398853
"6021","Service-providing",2018-03-01,"notWomen",58725,0.132999130390301
"6022","Service-providing",2018-04-01,"notWomen",58737,0.0204342273307791
"6023","Service-providing",2018-05-01,"notWomen",58787,0.0851252191974394
"6024","Service-providing",2018-06-01,"notWomen",58831,0.0748464796638713
"6025","Service-providing",2018-07-01,"notWomen",58885,0.0917883428804542
"6026","Service-providing",2018-08-01,"notWomen",58935,0.0849112677252271
"6027","Service-providing",2018-09-01,"notWomen",58927,-0.0135742767455671
"6028","Service-providing",2018-10-01,"notWomen",58978,0.0865477624857875
"6029","Service-providing",2018-11-01,"notWomen",58940,-0.0644308047068398
